"time","geo","PRI","GAS","DEP","CON","INF","EMI","MAR","REN","GDP","OIL"
2016.5,"BA",0.0721,6.78,32.8,311,99.54,86.8,45.1,24.3,1615,33.62
2016.5,"BE",0.1815,11.35,74.7,726,101.3,83.6,61.7,8.89,9240,33.62
2016.5,"BG",0.0781,7.21,38.9,322,99.25,107.5,36.3,18.73,1850,33.62
2016.5,"CY",0.1285,10.68,95.9,398,100.3,98.7,100,10.18,5720,33.62
2016.5,"CZ",0.1162,12.93,34.9,676,101,78.8,65.4,14.87,4260,33.62
2016.5,"DE",0.1382,13.34,63.9,688,101.2,93.3,32.9,15.18,9580,33.62
2016.5,"DK",0.0948,10.2,13.3,798,100.3,70.5,34.2,33.28,12210,33.62
2016.5,"EE",0.096,6.76,5.9,710,101.38,97.4,81.7,28.91,4190,33.62
2016.5,"EL",0.1185,14.45,72.1,407,100.16,82.3,65.3,16.17,4370,33.62
2016.5,"ES",0.1796,19.04,72.5,320,99.25,84.2,24,17.49,5940,33.62
2016.5,"FI",0.102,11.85,44.9,1009,100.31,75.4,22.6,39.96,9850,33.62
2016.5,"FR",0.1106,14.45,48,609,100.39,82.3,81.2,15.85,8160,33.62
2016.5,"HR",0.1018,8.22,50.8,578,99.72,91.4,83.4,27.77,3160,33.62
2016.5,"HU",0.0886,7.87,59.2,636,100.69,79.6,52.1,13.92,3040,33.62
2016.5,"IE",0.1878,15.57,68,552,100.6,85.6,45,9.92,14450,33.62
2016.5,"IS",0.1166,11.85,18.7,1246,102.91,48.8,53.5,70.43,15040,33.62
2016.5,"IT",0.1342,14.7,77.3,537,98.9,85.4,21.5,17.84,6960,33.62
2016.5,"LI",0.1525,17.34,35,541,100.38,85.9,53.5,24,10150,33.62
2016.5,"LT",0.0818,8.89,73.4,508,100.31,103.7,14.2,25.83,3650,33.62
2016.5,"LU",0.1327,9.79,95.8,904,99.33,92.4,53.5,5.86,22970,33.62
2016.5,"LV",0.1074,8.84,45.6,600,100.41,85,52.8,38.08,3360,33.62
2016.5,"MD",0.0923,7.58,73.6,543,100.36,85.8,80.2,24,1691,33.62
2016.5,"ME",0.0866,9.84,37.9,424,99.81,86.6,96.8,40.63,1616,33.62
2016.5,"MK",0.0701,11.53,57.7,246,100.56,86.1,79.7,18.84,1616,33.62
2016.5,"MT",0.1213,14.57,102.1,182,103.29,60.7,80.5,6.74,6060,33.62
2016.5,"NL",0.1189,11.07,48.9,570,100.5,96.4,36.6,6.14,10220,33.62
2016.5,"NO",0.113,11.85,-604.1,860,104.9,90.2,32,70.9,15340,33.62
2016.5,"PL",0.1053,9.97,34.5,523,99.8,90.6,16.8,11.12,2730,33.62
2016.5,"PT",0.1211,17.3,75.1,276,100.87,86.6,43.2,30.74,4620,33.62
2016.5,"RO",0.0893,4.65,22.6,386,98.74,87.3,25.8,24.74,2360,33.62
2016.5,"RS",0.05,8.22,31.8,410,101.2,86.1,98.8,20.72,1330,33.62
2016.5,"SE",0.1281,17.47,30,768,101.27,72.2,42.2,53.79,11210,33.62
2016.5,"SI",0.1117,11.01,50.2,549,99.97,87.9,51.2,21.17,5020,33.62
2016.5,"SK",0.1249,10.31,62.7,381,99.41,84.1,71.3,11.75,3900,33.62
2016.5,"TR",0.097,6.91,76.3,268,108.09,91.2,54.5,13.25,1692,33.62
2016.5,"UA",0.0267,5.5,33.1,546,100.33,85.6,54.5,24,1693,33.62
2016.5,"UK",0.1479,12.95,35.6,568,100.6,85.4,29.3,9.36,8850,33.62
2016.5,"XK",0.0485,9.84,26.8,314,100.25,86.2,96.3,23.78,1616,33.62
2017,"AL",0.0703,9.55,38.2,171,100.09,85.9,52,34.47,1616,41.6
2017,"AT",0.1221,14.27,63.9,790,101.91,85.1,55.5,33.14,10080,41.6
2017,"BA",0.072,7.3,34,298,99.75,86.2,46.3,23.24,1617,41.6
2017,"BE",0.1929,11.46,74.4,718,102.03,83.6,60.7,9.06,9460,41.6
2017,"BG",0.0796,7.65,39.4,328,99.77,108.5,35.6,18.7,1510,41.6
2017,"CY",0.1454,9.5,95.9,402,97.92,97.4,100,10.49,5470,41.6
2017,"CZ",0.1176,12.62,37.2,680,102.3,77,62.5,14.8,4090,41.6
2017,"DE",0.1389,12.62,64,684,100.2,92,32.2,15.47,9660,41.6
2017,"DK",0.094,11.03,12.3,791,100,67.6,33.3,34.72,12410,41.6
2017,"EE",0.0926,8.62,3.9,714,101.61,102.5,82.5,29.13,4140,41.6
2017,"EL",0.1139,13.06,71.3,410,99.79,83,58.6,16.95,3790,41.6
2017,"ES",0.1805,14.66,73.7,314,100.5,84.6,22.5,17.56,5950,41.6
2017,"FI",0.1049,12.68,44,1046,100.41,73.1,22.5,40.92,9760,41.6
2017,"FR",0.1089,13.32,48.6,603,100.57,82.9,79.9,16.01,8450,41.6
2017,"HR",0.1011,7.98,53.1,579,99.51,90.9,86.1,27.28,2570,41.6
2017,"HU",0.0886,7.7,62.5,643,101.87,79.3,51.3,13.52,2820,41.6
2017,"IE",0.1846,14.45,67,541,98.9,84.9,43,10.59,14640,41.6
2017,"IS",0.1263,12.68,18.6,1230,98.52,47.7,52,70.69,14660,41.6
2017,"IT",0.1322,12.47,77,543,99.4,83.4,19,18.27,6790,41.6
2017,"LI",0.1456,17.46,35.8,542,100.58,85.3,52,24,10080,41.6
2017,"LT",0.0783,8.38,72,515,102.15,101,14.2,26.04,3290,41.6
2017,"LU",0.1167,10.45,95.6,901,100.59,91.8,52,6.29,23090,41.6
2017,"LV",0.1043,8.21,44.1,616,101.45,83.4,47,39.02,3060,41.6
2017,"MD",0.0977,7.92,73.2,545,100.58,85.2,79.8,24,1693,41.6
2017,"ME",0.0804,9.55,40.9,423,100.01,86,96,39.71,1617,41.6
2017,"MK",0.0695,11.34,56.5,255,100.89,85.5,78,19.64,1617,41.6
2017,"MT",0.125,12.77,103,195,98.47,59.7,61,7.27,5930,41.6
2017,"NL",0.1146,9.89,51.9,562,99.64,95,36,6.46,10430,41.6
2017,"NO",0.1163,12.68,-597.8,864,104.5,86.9,30.6,71.65,17610,41.6
2017,"PL",0.096,9.4,38.3,525,100.8,90.3,17.6,10.96,2760,41.6
2017,"PT",0.1106,15.73,77.9,275,100.05,88.1,39.5,30.61,4520,41.6
2017,"RO",0.0871,7.07,23.3,395,99.28,86.2,23.1,24.45,1850,41.6
2017,"RS",0.0508,8.1,33.8,406,103.2,85.6,98.6,20.29,1240,41.6
2017,"SE",0.1257,18.95,26.6,765,101.5,71,42.4,54.2,11610,41.6
2017,"SI",0.1104,10.73,51,542,99.84,85.9,48.5,21.06,4790,41.6
2017,"SK",0.0832,9.75,64.8,388,100.02,83.2,71.4,11.46,3530,41.6
2017,"TR",0.0845,5.93,77.2,276,114.87,90.3,52.9,12.77,1694,41.6
2017,"UA",0.0328,5.35,36.9,547,100.62,85.1,52.9,24,1695,41.6
2017,"UK",0.1344,12.13,35.5,557,101.4,84.6,29.3,9.73,9080,41.6
2017,"XK",0.0546,9.55,30,319,100.44,85.6,96.6,23.08,1617,41.6
2017.5,"AL",0.0713,9.55,38.2,171,101.37,85.9,52,34.47,1618,52.81
2017.5,"AT",0.1218,14.24,64.1,762,102.47,85.2,55.5,33.28,10450,52.81
2017.5,"BA",0.0724,7.76,29.1,395,101.03,85.9,43.4,29.61,1618,52.81
2017.5,"BE",0.179,12.15,78.3,714,103.13,83.6,56.1,9.24,9480,52.81
2017.5,"BG",0.0819,8.69,37.9,322,99.85,108.8,35.7,19.61,2010,52.81
2017.5,"CY",0.142,8.46,94.2,395,100.24,97,100,12.19,6010,52.81
2017.5,"CZ",0.1218,13,37,672,103.4,76.4,62.5,14.98,4720,52.81
2017.5,"DE",0.1383,12.58,63.8,676,102.9,91.6,31.2,15.98,9940,52.81
2017.5,"DK",0.0922,10.74,18,790,101.8,66.7,33,35.21,12610,52.81
2017.5,"EE",0.095,8.49,2.3,713,105.36,104.2,81.2,29.56,4540,52.81
2017.5,"EL",0.109,11.32,71,388,101.08,83.2,58.4,17.48,4510,52.81
2017.5,"ES",0.1712,19.21,73.5,318,100.98,84.7,22.4,17.51,6180,52.81
2017.5,"FI",0.1064,12.12,44.4,1039,100.94,72.3,23.6,41.04,10150,52.81
2017.5,"FR",0.1132,14.48,47.6,593,101.17,83.1,81,16.3,8400,52.81
2017.5,"HR",0.1012,8.13,52.9,570,100.95,90.7,84.4,27.65,3370,52.81
2017.5,"HU",0.0893,7.98,60.3,619,102.92,79.2,53.2,13,3360,52.81
2017.5,"IE",0.1865,14.86,67.2,556,100.4,84.7,43.5,10.82,16280,52.81
2017.5,"IS",0.12,12.12,18.9,1332,100.93,47.4,52.3,71.44,16280,52.81
2017.5,"IT",0.1326,15.51,76.7,537,100.1,82.7,19,18.02,7120,52.81
2017.5,"LI",0.1367,12.94,35.8,542,101.83,85.3,52,24,10450,52.81
2017.5,"LT",0.0777,8.05,73.1,524,104.46,100.1,14.8,25.24,4050,52.81
2017.5,"LU",0.117,9.93,95.3,864,101.13,91.6,52.3,7.67,23080,52.81
2017.5,"LV",0.1039,8.52,44.2,628,103,82.8,55.2,39.66,3650,52.81
2017.5,"MD",0.1013,7.99,73.5,549,101.84,84.9,78.8,24,1695,52.81
2017.5,"ME",0.0806,9.55,35.9,411,101.26,85.8,94.5,39.26,1618,52.81
2017.5,"MK",0.0687,12,57.6,244,102.71,85.3,80.2,18.88,1619,52.81
2017.5,"MT",0.1221,13.41,100.4,194,104.57,59.4,68.5,7.62,6500,52.81
2017.5,"NL",0.1152,11.09,55.8,561,102,94.5,34.1,6.92,10600,52.81
2017.5,"NO",0.1137,12.12,-595.5,866,106.4,85.8,31,72.2,16040,52.81
2017.5,"PL",0.095,9.97,41.5,516,101.2,90.2,17.4,11.12,3000,52.81
2017.5,"PT",0.108,16.25,76.8,280,101.89,88.6,41.4,30.47,4850,52.81
2017.5,"RO",0.0945,7.19,23.8,397,99.61,85.8,26,24.16,2650,52.81
2017.5,"RS",0.0532,8.55,34.2,406,104.6,85.3,98.2,20.3,1450,52.81
2017.5,"SE",0.1305,17.08,27.9,750,103.59,70.6,43,54.42,11510,52.81
2017.5,"SI",0.1105,10.25,51.2,528,101.14,85.2,51.2,21.1,5330,52.81
2017.5,"SK",0.0838,10.3,64.3,383,100.87,82.9,71,11.68,4080,52.81
2017.5,"TR",0.0773,5.59,75.5,264,118.89,90,53.3,13.21,1696,52.81
2017.5,"UA",0.0318,5.03,35.7,551,101.89,84.8,53.3,24,1697,52.81
2017.5,"UK",0.1344,12.16,35.5,564,103.2,84.3,29.3,10.37,8650,52.81
2017.5,"XK",0.0588,9.55,29.6,319,101.67,85.3,95.4,23.99,1619,52.81
2018,"AT",0.1232,13.56,64.3,734,103.86,85.4,55.5,33.43,10540,50.17
2018,"BA",0.0722,7.73,24.3,492,101.31,85.6,40.5,35.97,1619,50.17
2018,"BE",0.1872,11.73,82.3,709,103.82,83.6,51.5,9.42,9660,50.17
2018,"BG",0.0816,8.78,36.4,317,101.08,109.2,35.8,20.53,1620,50.17
2018,"CY",0.1445,8.84,92.5,388,96.47,96.6,100,13.88,5750,50.17
2018,"CZ",0.1286,13.2,36.7,663,104.4,75.8,62.6,15.15,4630,50.17
2018,"DE",0.1379,12.55,63.6,667,101.7,91.1,30.2,16.48,9920,50.17
2018,"DK",0.1011,10.64,23.7,790,100.6,65.7,32.8,35.71,12460,50.17
2018,"EE",0.0989,7.96,0.7,712,105.28,105.9,80,30,4470,50.17
2018,"EL",0.1132,12.73,70.7,365,100,83.5,58.2,18,3900,50.17
2018,"ES",0.1873,14.62,73.3,321,101.22,84.8,22.4,17.45,6150,50.17
2018,"FI",0.1074,12.09,44.9,1032,101.26,71.6,24.7,41.16,10120,50.17
2018,"FR",0.1134,13.37,46.6,583,102.06,83.3,82.1,16.59,8670,50.17
2018,"GE",0.058,3.55,75.7,558,102.84,84.1,52.6,25,1697,50.17
2018,"HR",0.102,8.17,52.7,562,100.75,90.5,82.7,28.02,2730,50.17
2018,"HU",0.0885,7.84,58.1,595,104.01,79.1,55.1,12.49,3090,50.17
2018,"IE",0.1846,14.44,67.4,571,99.2,84.5,44,11.06,16490,50.17
2018,"IS",0.1222,12.09,19.2,1433,97.86,47,52.6,72.18,14830,50.17
2018,"IT",0.1285,12.74,76.3,531,100.6,82,19,17.77,6990,50.17
2018,"LT",0.0771,7.91,74.2,533,105.87,99.2,15.5,24.45,3570,50.17
2018,"LU",0.1283,10.25,95.1,828,101.9,91.4,52.6,9.06,23800,50.17
2018,"LV",0.1035,8.37,44.3,639,103.49,82.3,63.4,40.29,3260,50.17
2018,"MD",0.102,6.53,73.8,553,102.14,84.7,77.8,24,1698,50.17
2018,"ME",0.0828,9.33,30.9,399,101.54,85.5,93,38.81,1619,50.17
2018,"MK",0.0662,9.58,58.7,233,102.96,85,82.4,18.12,1620,50.17
2018,"MT",0.1209,12.74,97.8,193,99.63,59,76,7.98,6010,50.17
2018,"NL",0.1187,10.51,59.7,560,101.12,94,32.2,7.38,10940,50.17
2018,"NO",0.1254,12.09,-593.2,868,106.2,84.7,31.5,72.75,16900,50.17
2018,"PL",0.0906,9.54,44.8,508,102.4,90.1,17.1,11.28,3040,50.17
2018,"PT",0.1007,15.75,75.6,284,101.15,89.1,43.3,30.32,4740,50.17
2018,"RO",0.099,7.48,24.3,399,102.66,85.5,29,23.88,1990,50.17
2018,"RS",0.0539,8.45,34.6,406,105.3,85,97.9,20.32,1390,50.17
2018,"SE",0.1202,17.93,29.2,736,103.1,70.2,43.6,54.65,11460,50.17
2018,"SI",0.1108,10.6,51.3,514,101.56,84.6,53.9,21.15,5120,50.17
2018,"SK",0.0942,9.89,63.7,378,102.59,82.6,70.5,11.9,3730,50.17
2018,"TR",0.0727,4.95,73.8,253,126.76,89.7,53.7,13.66,1698,50.17
2018,"UA",0.0342,4.83,34.5,555,102.21,84.6,53.7,24,1699,50.17
2018,"UK",0.1347,11.82,35.4,572,104.4,84.1,29.3,11.02,9020,50.17
2018,"XK",0.0569,9.33,29.3,319,101.94,85.1,94.3,24.9,1620,50.17
2018.5,"AL",0.0759,10.87,38.2,171,103.57,85.9,52,34.47,1620,64.73
2018.5,"AT",0.1265,14.29,64.3,534,104.83,85.6,55.5,33.43,10780,64.73
2018.5,"BA",0.0729,7.73,24.3,396,103.29,85.4,40.5,35.97,1621,64.73
2018.5,"BE",0.1976,13.74,82.3,560,105.93,83.6,51.5,9.42,9700,64.73
2018.5,"BG",0.0838,10.12,36.4,311,103.41,109.5,35.8,20.53,2210,64.73
2018.5,"CY",0.1745,10.26,92.5,354,101.67,96.2,100,13.88,6200,64.73
2018.5,"CZ",0.1299,13.05,36.7,530,105.7,75.2,62.6,15.15,5020,64.73
2018.5,"DE",0.1378,12.53,63.6,547,105.2,90.7,30.2,16.48,10130,64.73
2018.5,"DK",0.1116,11.58,23.7,622,102.7,64.7,32.8,35.71,12980,64.73
2018.5,"EE",0.1048,8.5,0.7,573,108.87,107.6,80,30,4960,64.73
2018.5,"EL",0.1125,15.71,70.7,371,101.87,83.7,58.2,18,4670,64.73
2018.5,"ES",0.1947,19.43,73.3,336,103.31,84.9,22.4,17.45,6360,64.73
2018.5,"FI",0.1144,13.15,44.9,771,102.36,70.8,24.7,41.16,10480,64.73
2018.5,"FR",0.1168,15.36,46.6,511,103.8,83.4,82.1,16.59,8610,64.73
2018.5,"GE",0.0628,3.56,75.7,489,104.75,84,52.6,25,1699,64.73
2018.5,"HR",0.1028,7.99,52.7,497,103.2,90.3,82.7,28.02,3570,64.73
2018.5,"HU",0.088,7.59,58.1,518,106.44,79,55.1,12.49,3530,64.73
2018.5,"IE",0.2006,17.6,67.4,510,101.4,84.2,44,11.06,17470,64.73
2018.5,"IS",0.1152,13.15,19.2,1019,102.8,46.6,52.6,72.18,16430,64.73
2018.5,"IT",0.1416,17.26,76.3,482,102,81.3,19,17.77,7230,64.73
2018.5,"LT",0.0771,8.25,74.2,478,106.82,98.3,15.5,24.45,4340,64.73
2018.5,"LU",0.1302,10.71,95.1,690,103.63,91.2,52.6,9.06,24280,64.73
2018.5,"LV",0.1041,9.87,44.3,553,105.75,81.8,63.4,40.29,3990,64.73
2018.5,"MD",0.096,7.42,73.8,499,104.11,84.4,77.8,24,1700,64.73
2018.5,"ME",0.0829,10.87,30.9,408,103.49,85.3,93,38.81,1621,64.73
2018.5,"MK",0.0667,14.27,58.7,302,105.08,84.8,82.4,18.12,1621,64.73
2018.5,"MT",0.123,16.49,97.8,274,106.81,58.7,76,7.98,6820,64.73
2018.5,"NL",0.1212,11.55,59.7,514,103.96,93.6,32.2,7.38,11030,64.73
2018.5,"NO",0.1382,13.15,-593.2,696,110.1,83.6,31.5,72.75,16930,64.73
2018.5,"PL",0.0889,10.11,44.8,474,102.6,90,17.1,11.28,3180,64.73
2018.5,"PT",0.1028,16.27,75.6,333,104.16,89.7,43.3,30.32,5090,64.73
2018.5,"RO",0.0964,8.26,24.3,403,103.94,85.1,29,23.88,2920,64.73
2018.5,"RS",0.0542,8.64,34.6,409,107.1,84.8,97.9,20.32,1580,64.73
2018.5,"SE",0.1287,19.64,29.2,623,105.82,69.8,43.6,54.65,10820,64.73
2018.5,"SI",0.1125,11.28,51.3,486,103.27,83.9,53.9,21.15,5710,64.73
2018.5,"SK",0.0849,10.63,63.7,397,103.53,82.3,70.5,11.9,4360,64.73
2018.5,"TR",0.0688,4.82,73.8,317,137.74,89.4,53.7,13.66,1700,64.73
2018.5,"UA",0.0342,5.75,34.5,503,104.17,84.4,53.7,24,1701,64.73
2018.5,"UK",0.1401,12.88,35.4,526,105.8,83.8,29.3,11.02,9010,64.73
2018.5,"XK",0.0579,10.87,29.3,353,103.86,84.8,94.3,24.9,1621,64.73
2019,"AL",0.0767,10.45,NA,181,103.57,85.1,NA,NA,1621,68.76
2019,"AT",0.1316,13.37,NA,333,105.62,85.8,NA,NA,10840,68.76
2019,"BA",0.0729,7.96,NA,299,103.29,85.2,NA,NA,1621,68.76
2019,"BE",0.1948,12.18,NA,410,105.69,83.6,NA,NA,9910,68.76
2019,"BG",0.0831,10.39,NA,305,103.43,109.8,NA,NA,1820,68.76
2019,"CY",0.1545,8.99,NA,321,98.53,95.7,NA,NA,5890,68.76
2019,"CZ",0.1238,13.42,NA,396,106.5,74.5,NA,NA,4850,68.76
2019,"DE",0.1473,13.1,NA,427,103.4,90.2,NA,NA,10190,68.76
2019,"DK",0.1084,10.35,NA,453,101.8,63.7,NA,NA,12920,68.76
2019,"EE",0.0982,8.93,NA,435,108.18,109.2,NA,NA,4910,68.76
2019,"EL",0.1141,13.39,NA,377,100.54,83.9,NA,NA,3970,68.76
2019,"ES",0.1326,15.21,NA,351,102.26,85.1,NA,NA,6360,68.76
2019,"FI",0.1173,12.63,NA,511,102.48,70,NA,NA,10370,68.76
2019,"FR",0.1148,14.64,NA,440,103.52,83.6,NA,NA,8870,68.76
2019,"GE",0.0686,3.56,NA,420,104.89,83.8,NA,NA,1701,68.76
2019,"HR",0.1028,8.34,NA,432,101.32,90.2,NA,NA,2910,68.76
2019,"HU",0.0882,7.56,NA,441,106.88,79,NA,NA,3340,68.76
2019,"IE",0.2027,15.69,NA,449,100,84,NA,NA,17320,68.76
2019,"IS",0.1112,12.63,NA,604,99.66,46.3,NA,NA,13640,68.76
2019,"IT",0.1432,13.26,NA,434,101.5,80.7,NA,NA,7080,68.76
2019,"LT",0.0947,8.92,NA,423,107.6,97.5,NA,NA,3870,68.76
2019,"LU",0.1326,11.2,NA,553,103.58,91,NA,NA,24460,68.76
2019,"LV",0.1136,9.76,NA,467,106.53,81.3,NA,NA,3510,68.76
2019,"MD",0.0936,7.64,NA,444,104.14,84.2,NA,NA,1701,68.76
2019,"ME",0.0834,10.45,NA,416,103.49,85,NA,NA,1622,68.76
2019,"MK",0.0664,14.09,NA,372,104.78,84.6,NA,NA,1622,68.76
2019,"MT",0.1214,13.32,NA,354,100.58,58.4,NA,NA,6300,68.76
2019,"NL",0.1357,11.31,NA,468,103.13,93.1,NA,NA,11370,68.76
2019,"NO",0.136,12.63,NA,525,110,82.5,NA,NA,17370,68.76
2019,"PL",0.0898,10.55,NA,441,103,89.9,NA,NA,3160,68.76
2019,"PT",0.1181,15.77,NA,383,101.73,90.2,NA,NA,4950,68.76
2019,"RO",0.0983,8.1,NA,408,105.98,84.7,NA,NA,2210,68.76
2019,"RS",0.0541,8.46,NA,411,107.4,84.6,NA,NA,1470,68.76
2019,"SE",0.1297,18.71,NA,511,105.13,69.3,NA,NA,11330,68.76
2019,"SI",0.1125,11.18,NA,458,102.78,83.2,NA,NA,5400,68.76
2019,"SK",0.0962,10.39,NA,415,104.86,82.1,NA,NA,3970,68.76
2019,"TR",0.0684,4.59,NA,380,152.57,89.1,NA,NA,1702,68.76
2019,"UA",0.0369,6.18,NA,450,104.23,84.2,NA,NA,1702,68.76
2019,"UK",0.145,12.52,NA,480,106.3,83.5,NA,NA,9480,68.76
2019,"XK",0.0537,10.45,NA,388,103.87,84.6,NA,NA,1622,68.76
2019.5,"AL",0.0778,10.85,NA,181,105.5,85.1,NA,NA,1623,53.79
2019.5,"AT",0.1349,13.69,66.3,333,106.26,89.2,NA,29,11140,53.79
2019.5,"BA",0.0728,7.91,57.7,299,105.2,88.5,NA,28,1623,53.79
2019.5,"BE",0.1954,12.62,66.1,410,107.21,88,NA,23,9960,53.79
2019.5,"BG",0.0798,10.51,57.8,305,106.13,103.4,NA,24,2310,53.79
2019.5,"CY",0.1576,10.56,70.7,321,101.81,95.5,NA,21,6460,53.79
2019.5,"CZ",0.1255,13.47,54.8,396,108.4,83.1,NA,21,5350,53.79
2019.5,"DE",0.1321,11.97,NA,427,106.4,90.2,NA,NA,10470,53.79
2019.5,"DK",0.1042,8.52,43.2,453,103.1,77.6,NA,24,13400,53.79
2019.5,"EE",0.1027,8.64,49.3,435,111.1,102.1,NA,24,5360,53.79
2019.5,"EL",0.1189,15.01,60.9,377,102.32,88.6,NA,21,4750,53.79
2019.5,"ES",0.1321,21.75,62.9,351,103.98,89.1,NA,21,6480,53.79
2019.5,"FI",0.1201,12.02,57.1,511,103.38,81.4,NA,26,10840,53.79
2019.5,"FR",0.126,16.82,56.4,440,105.11,87.9,NA,21,8860,53.79
2019.5,"GE",0.0524,3.37,62.9,420,106.81,87.3,NA,24,1703,53.79
2019.5,"HR",0.103,9.02,56.6,432,104.12,92,NA,24,3750,53.79
2019.5,"HU",0.0864,7.31,58.4,441,109.98,85.3,NA,20,3810,53.79
2019.5,"IE",0.213,17.67,65.4,449,101.9,88.4,NA,19,18900,53.79
2019.5,"IS",0.1114,12.02,NA,604,104.48,46.3,NA,NA,15440,53.79
2019.5,"IT",0.1427,16.93,NA,434,102.3,80.7,NA,NA,7350,53.79
2019.5,"LT",0.0947,7.96,61.3,423,109.51,96.5,NA,23,4670,53.79
2019.5,"LU",0.1325,10.32,68.8,553,105.3,93.1,NA,18,25070,53.79
2019.5,"LV",0.1144,7.58,58.5,467,108.89,86.7,NA,26,4210,53.79
2019.5,"MD",0.1019,7.75,63.3,444,106.05,87.7,NA,23,1703,53.79
2019.5,"MK",0.0669,13.54,58.5,372,105.38,88,NA,22,1623,53.79
2019.5,"MT",0.1227,15.97,69.9,354,108.76,74.7,NA,18,6950,53.79
2019.5,"NL",0.1359,12.33,54.6,468,106.67,93.5,NA,18,11480,53.79
2019.5,"NO",0.1264,12.02,-111.9,525,112.1,87.8,NA,33,16100,53.79
2019.5,"PL",0.0867,10.4,46.2,441,105.2,91.6,NA,20,3410,53.79
2019.5,"PT",0.1204,16.22,59.5,383,103.46,91.4,NA,23,5270,53.79
2019.5,"RO",0.1025,7.76,45.2,408,108.23,88.7,NA,23,3170,53.79
2019.5,"RS",0.0551,8.75,46.9,411,109,88,NA,22,1720,53.79
2019.5,"SE",0.1316,18.47,NA,511,107.45,69.3,NA,NA,10980,53.79
2019.5,"SI",0.1146,10.93,52,458,105.38,88.1,NA,22,5970,53.79
2019.5,"SK",0.0969,11.13,55.3,415,106.64,87,NA,20,4510,53.79
2019.5,"TR",0.0841,6.1,57.9,380,160.68,91.3,NA,20,1704,53.79
2019.5,"UK",0.1512,12.43,44.9,480,107.9,88.5,NA,18,9160,53.79
2019.5,"XK",0.0528,10.85,45.8,388,105.8,88,NA,22,1623,53.79
2020,"AT",0.135,13.09,66.3,333,107.91,92.6,NA,29,10510,58.58
2020,"BA",0.0721,NA,57.7,299,105.84,91.8,NA,28,1623,58.58
2020,"BE",0.1872,10.82,66.1,410,107.17,92.4,NA,23,9710,58.58
2020,"BG",0.0831,9.18,57.8,305,106.94,97,NA,24,1880,58.58
2020,"CY",0.1497,8.07,70.7,321,99.22,95.2,NA,21,5920,58.58
2020,"CZ",0.1321,13.12,54.8,396,110.5,91.7,NA,21,4940,58.58
2020,"DK",0.0951,7.97,43.2,453,102.6,91.6,NA,24,13100,58.58
2020,"EE",0.0882,8.54,49.3,435,109.94,95,NA,24,4920,58.58
2020,"EL",0.1292,10.58,60.9,377,101.63,93.3,NA,21,3870,58.58
2020,"ES",0.1178,14.78,62.9,351,103.42,93.1,NA,21,6140,58.58
2020,"FI",0.1178,9.5,57.1,511,103.72,92.7,NA,26,10410,58.58
2020,"FR",0.1247,15.71,56.4,440,105.24,92.1,NA,21,8580,58.58
2020,"GE",0.0562,3.28,62.9,420,107.5,90.9,NA,24,1704,58.58
2020,"HR",0.1012,8.64,56.6,432,103.12,93.8,NA,24,2970,58.58
2020,"HU",0.0812,6.98,58.4,441,111.92,91.7,NA,20,3320,58.58
2020,"IE",0.2043,15.35,65.4,449,101.1,92.8,NA,19,18450,58.58
2020,"LT",0.1111,7.56,61.3,423,110.81,95.6,NA,23,4020,58.58
2020,"LU",0.1465,10.28,68.8,553,106.21,95.3,NA,18,24880,58.58
2020,"LV",0.0996,6.75,58.5,467,108.85,92,NA,26,3530,58.58
2020,"MD",0.1068,7.78,63.3,444,106.69,91.3,NA,23,1704,58.58
2020,"MK",0.0662,12.8,58.5,372,104.79,91.5,NA,22,1623,58.58
2020,"MT",0.1208,10.58,69.9,354,101.97,90.9,NA,18,6250,58.58
2020,"NL",0.1379,11.17,54.6,468,104.85,93.9,NA,18,11540,58.58
2020,"NO",0.0954,9.5,-111.9,525,111.9,93,NA,33,16000,58.58
2020,"PL",0.0926,9.47,46.2,441,106.9,93.4,NA,20,3330,58.58
2020,"PT",0.1139,15.66,59.5,383,102.57,92.6,NA,23,4930,58.58
2020,"RO",0.1045,7.56,45.2,408,110.09,92.6,NA,23,2330,58.58
2020,"RS",0.0564,8.47,46.9,411,109.9,91.4,NA,22,1590,58.58
2020,"SI",0.1063,11.49,52,458,105.15,93.1,NA,22,5380,58.58
2020,"SK",0.1074,10.59,55.3,415,108.23,91.9,NA,20,3940,58.58
2020,"TR",0.0805,5.55,57.9,380,171.11,93.5,NA,20,1705,58.58
2020,"UA",0.0388,4.19,47.9,450,106.68,90.9,NA,23,1705,58.58
2020,"UK",0.1532,11.98,44.9,480,108.2,93.5,NA,18,9600,58.58
2020,"XK",0.0525,10.12,45.8,388,106.37,91.3,NA,22,1624,58.58
